order_id,product_id,category,region,sales_amount,quantity,customer_age,customer_gender,order_date
866,1137,Home Goods,West,220.39,9,36,Male,3/30/2024
867,1124,Apparel,West,1784.79,6,30,Male,2/24/2024
868,1184,Sneakers,South,410.32,1,65,Male,3/2/2024
869,1144,Sneakers,South,97.95,3,68,Female,2/24/2024
870,1107,Sneakers,South,1985.03,6,30,Female,1/2/2024
871,1097,Sneakers,East,372.29,1,46,Female,2/3/2024
872,1113,Apparel,South,352.9,7,41,Non-Binary,1/9/2024
873,1032,Apparel,South,246.73,10,21,Male,2/17/2024
874,1156,Home Goods,West,1849.15,5,35,Female,4/7/2024
875,1052,Sneakers,West,1506.07,9,58,Female,3/15/2024
876,1054,Apparel,North,1545.34,7,33,Female,5/20/2024
877,1090,Accessories,South,3894.36,8,22,Female,1/17/2024
878,1091,Sneakers,East,104.55,2,50,Non-Binary,3/1/2024
879,1172,Sneakers,West,717.71,2,39,Female,4/17/2024
880,1191,Electronics,South,1468.34,8,51,Female,2/13/2024
881,1039,Accessories,East,3069.64,9,29,Non-Binary,1/25/2024
882,1016,Home Goods,North,879.01,4,44,Female,3/6/2024
883,1070,Accessories,South,379.51,1,47,Male,4/15/2024
884,1106,Sneakers,South,1511.54,4,54,Non-Binary,5/11/2024
885,1195,Sneakers,West,333.62,2,51,Non-Binary,4/8/2024
886,1199,Accessories,North,1166.6,9,65,Male,2/28/2024
887,1157,Electronics,West,543.07,5,61,Non-Binary,4/13/2024
888,1144,Sneakers,West,194.6,6,40,Male,1/11/2024
889,1158,Accessories,North,126.5,1,39,Non-Binary,4/6/2024
890,1137,Home Goods,West,1522.62,8,30,Female,5/25/2024
891,1124,Apparel,South,2292.44,10,70,Female,5/26/2024
892,1117,Home Goods,West,2682.89,7,52,Female,5/20/2024
893,1026,Electronics,North,1257.84,7,42,Male,1/23/2024
894,1153,Home Goods,East,238.41,3,54,Male,1/16/2024
895,1183,Apparel,East,4981.04,10,49,Non-Binary,3/30/2024
896,1004,Apparel,East,375.34,3,68,Male,2/14/2024
897,1015,Electronics,West,67.76,1,42,Female,5/8/2024
898,1027,Sneakers,North,2838.31,8,27,Male,1/5/2024
899,1064,Electronics,East,1446.66,3,57,Non-Binary,4/5/2024
900,1166,Home Goods,West,284.99,4,55,Female,5/10/2024
901,1145,Sneakers,East,3106.78,10,39,Female,3/13/2024
902,1109,Accessories,West,810.88,3,37,Male,2/10/2024
903,1126,Electronics,South,645.47,6,47,Male,1/9/2024
904,1157,Electronics,West,3839.68,8,67,Male,3/22/2024
905,1073,Accessories,West,56.85,5,67,Non-Binary,5/22/2024
906,1004,Apparel,South,2033.28,5,25,Female,5/14/2024
907,1123,Accessories,West,1339.36,4,55,Female,4/12/2024
908,1071,Accessories,North,3875.63,9,40,Male,4/12/2024
909,1063,Home Goods,East,1876,4,42,Female,2/28/2024
910,1153,Home Goods,South,2498.31,5,67,Non-Binary,4/28/2024
911,1003,Home Goods,North,315.38,1,31,Non-Binary,5/1/2024
912,1011,Apparel,East,1058.35,6,25,Male,1/24/2024
913,1111,Accessories,South,128.95,2,39,Female,4/1/2024
914,1121,Electronics,East,3821.88,8,60,Female,1/29/2024
915,1196,Home Goods,East,1587.88,7,54,Non-Binary,5/2/2024
916,1090,Accessories,South,1557.8,4,62,Female,5/26/2024
917,1055,Apparel,North,463.06,1,48,Non-Binary,3/15/2024
918,1128,Accessories,East,1063.39,7,47,Male,5/6/2024
919,1053,Apparel,East,340.9,2,54,Female,5/30/2024
920,1017,Accessories,South,40.21,1,35,Male,2/21/2024
921,1035,Home Goods,North,1150.36,8,49,Non-Binary,4/17/2024
922,1128,Accessories,South,1590.95,10,53,Non-Binary,3/25/2024
923,1022,Apparel,North,798.17,9,48,Female,5/4/2024
924,1021,Apparel,North,976.31,7,35,Female,2/22/2024
925,1044,Home Goods,South,2611.2,6,27,Male,5/3/2024
926,1057,Sneakers,North,1062.41,3,63,Female,2/3/2024
927,1033,Apparel,South,2290.38,8,41,Non-Binary,1/28/2024
928,1185,Apparel,East,305.61,1,68,Male,5/15/2024
929,1007,Sneakers,West,1378.7,7,18,Non-Binary,1/28/2024
930,1134,Electronics,North,1617.06,10,25,Non-Binary,3/22/2024
931,1153,Home Goods,North,850.71,2,44,Female,4/5/2024
932,1040,Sneakers,South,147.57,2,51,Female,5/4/2024
933,1100,Accessories,West,1459.29,3,34,Non-Binary,2/20/2024
934,1028,Apparel,South,3850.28,9,62,Female,1/12/2024
935,1054,Apparel,North,114.34,8,42,Male,3/18/2024
936,1180,Accessories,West,3074.73,8,70,Female,4/27/2024
937,1097,Sneakers,South,1146.44,10,24,Male,2/29/2024
938,1022,Apparel,East,2521.66,10,23,Female,3/19/2024
939,1077,Apparel,West,1066.32,6,19,Male,2/18/2024
940,1011,Apparel,North,1380.43,3,18,Non-Binary,2/9/2024
941,1057,Sneakers,South,306.35,5,48,Male,5/24/2024
942,1066,Electronics,North,3557.07,10,52,Female,1/24/2024
943,1008,Electronics,West,356.63,3,37,Non-Binary,4/10/2024
944,1094,Electronics,West,3628.59,9,45,Female,4/12/2024
945,1069,Accessories,East,3772.49,9,52,Female,3/19/2024
946,1131,Accessories,East,380.95,6,34,Non-Binary,2/3/2024
947,1123,Accessories,East,3612.97,8,50,Non-Binary,1/1/2024
948,1172,Sneakers,West,238.68,1,44,Non-Binary,2/8/2024
949,1090,Accessories,West,1754.75,9,60,Non-Binary,3/21/2024
950,1096,Electronics,East,2436.01,7,68,Male,5/19/2024
951,1171,Home Goods,North,583,2,26,Female,5/18/2024
952,1005,Sneakers,North,484.39,4,52,Female,3/4/2024
953,1197,Accessories,South,374.47,1,31,Female,3/19/2024
954,1076,Sneakers,South,280.85,2,57,Male,1/19/2024
955,1086,Electronics,West,404.46,3,70,Male,2/26/2024
956,1058,Accessories,East,2112.74,5,41,Female,1/29/2024
957,1177,Accessories,East,3020.57,10,66,Non-Binary,5/9/2024
958,1000,Accessories,South,3686.87,10,62,Male,3/9/2024
959,1152,Electronics,East,1024.45,8,47,Male,5/11/2024
960,1171,Home Goods,South,1969.98,4,46,Non-Binary,1/4/2024
961,1056,Accessories,North,423.61,2,62,Male,5/12/2024
962,1014,Accessories,North,1248.27,3,49,Non-Binary,3/18/2024
963,1045,Sneakers,East,2369.74,5,26,Non-Binary,5/15/2024
964,1115,Electronics,West,663.56,9,31,Female,1/19/2024
965,1186,Electronics,South,267.51,1,60,Non-Binary,5/4/2024
966,1194,Electronics,East,1924.81,9,64,Male,4/7/2024
967,1140,Sneakers,East,1959.06,7,52,Non-Binary,5/8/2024
968,1145,Sneakers,West,882.85,6,27,Non-Binary,5/19/2024
969,1177,Accessories,North,165.88,1,54,Non-Binary,5/22/2024
970,1066,Electronics,West,2504.59,9,18,Male,3/7/2024
971,1100,Accessories,East,1992.76,4,37,Female,3/30/2024
972,1146,Home Goods,North,2728.06,9,50,Non-Binary,3/21/2024
973,1164,Sneakers,West,3317.71,8,62,Female,4/21/2024
974,1006,Accessories,West,1508.87,8,31,Non-Binary,2/25/2024
975,1049,Apparel,North,1336.74,6,44,Non-Binary,1/20/2024
976,1197,Accessories,West,127.71,1,58,Female,3/31/2024
977,1158,Accessories,West,1574.75,5,69,Male,4/2/2024
978,1060,Sneakers,South,609.63,5,51,Female,4/14/2024
979,1152,Electronics,North,233.92,1,29,Male,3/4/2024
980,1009,Electronics,East,232.03,1,35,Non-Binary,2/12/2024
981,1188,Electronics,South,131,2,37,Female,3/11/2024
982,1059,Apparel,South,2075.93,5,42,Male,4/15/2024
983,1132,Electronics,East,2445.07,5,37,Female,1/10/2024
984,1031,Home Goods,West,1135.83,10,53,Non-Binary,3/10/2024
985,1068,Apparel,East,2052.68,8,51,Non-Binary,4/20/2024
986,1053,Apparel,South,2024.97,9,38,Male,1/6/2024
987,1187,Accessories,North,3172.39,8,28,Male,5/24/2024
988,1079,Sneakers,East,1684.54,7,31,Female,3/26/2024
989,1117,Home Goods,North,1617.15,6,44,Non-Binary,1/9/2024
990,1012,Electronics,East,717.9,3,67,Non-Binary,2/20/2024
991,1080,Home Goods,East,1615.54,8,64,Female,3/11/2024
992,1191,Electronics,East,1573.55,4,67,Male,3/17/2024
993,1172,Sneakers,South,2073.38,8,40,Male,2/9/2024
994,1048,Apparel,East,3534.61,10,29,Non-Binary,1/13/2024
995,1122,Electronics,South,3275.99,7,56,Non-Binary,3/20/2024
996,1055,Apparel,South,1082.77,4,56,Non-Binary,1/30/2024
997,1124,Apparel,North,1717.65,7,19,Female,5/10/2024
998,1010,Sneakers,East,222.56,1,50,Female,4/6/2024
999,1175,Accessories,West,1903.42,5,44,Female,1/1/2024
1000,1097,Sneakers,West,1596.63,4,62,Male,4/25/2024
1001,1039,Accessories,South,1397.27,3,46,Non-Binary,4/12/2024
1002,1036,Home Goods,West,1483.3,4,47,Female,2/5/2024
1003,1002,Home Goods,East,1280.93,6,55,Non-Binary,3/14/2024
1004,1026,Electronics,South,1588.96,9,31,Female,2/13/2024
1005,1032,Apparel,East,206.8,3,56,Non-Binary,2/9/2024
1006,1048,Apparel,North,340.53,2,45,Male,2/19/2024
1007,1147,Accessories,East,3390.32,10,47,Non-Binary,4/15/2024
1008,1074,Home Goods,North,3081.31,7,48,Female,3/4/2024
1009,1106,Sneakers,South,2056.75,6,54,Non-Binary,4/15/2024
1010,1100,Accessories,East,438.91,8,51,Male,2/5/2024
1011,1181,Sneakers,West,554.71,2,26,Female,5/30/2024
1012,1088,Apparel,North,1394.31,7,62,Female,5/6/2024
1013,1113,Apparel,North,454.24,10,34,Male,2/29/2024
1014,1178,Electronics,West,894.43,2,38,Non-Binary,4/15/2024
1015,1105,Apparel,West,2219.97,7,62,Male,1/7/2024
1016,1068,Apparel,South,1692.71,7,62,Male,5/23/2024
1017,1021,Apparel,North,3112.29,8,42,Non-Binary,5/5/2024
1018,1183,Apparel,East,76.41,5,21,Male,4/24/2024
1019,1039,Accessories,East,2024.3,7,59,Non-Binary,2/16/2024
1020,1158,Accessories,South,2016.75,9,22,Male,1/17/2024
1021,1098,Accessories,East,651.28,2,68,Male,5/3/2024
1022,1185,Apparel,North,1236.07,5,29,Female,1/27/2024
1023,1118,Home Goods,East,968.77,6,25,Female,3/18/2024
1024,1077,Apparel,South,208.01,2,31,Non-Binary,5/31/2024
1025,1177,Accessories,South,160.48,2,29,Female,3/23/2024
1026,1011,Apparel,South,2218.29,8,38,Non-Binary,5/21/2024
1027,1037,Electronics,South,1748.13,9,25,Female,1/12/2024
1028,1179,Sneakers,South,2458.85,9,23,Female,4/11/2024
1029,1002,Home Goods,South,4266.97,9,33,Non-Binary,1/11/2024
1030,1011,Apparel,East,919.26,6,65,Male,4/15/2024
1031,1172,Sneakers,South,1223.01,4,29,Non-Binary,1/14/2024
1032,1112,Apparel,North,1663.42,4,34,Male,5/29/2024
1033,1028,Apparel,West,3904,9,50,Female,2/29/2024
1034,1109,Accessories,West,1412.88,5,67,Female,3/18/2024
1035,1026,Electronics,North,1469.57,8,68,Non-Binary,2/22/2024
1036,1149,Home Goods,North,267.37,2,26,Female,4/19/2024
1037,1080,Home Goods,North,2365.03,7,20,Non-Binary,1/3/2024
1038,1181,Sneakers,South,2682.13,9,64,Male,3/13/2024
1039,1084,Home Goods,North,1447.22,7,54,Male,3/15/2024
1040,1035,Home Goods,South,137.14,2,69,Non-Binary,3/29/2024
1041,1149,Home Goods,East,216.32,2,43,Non-Binary,3/29/2024
1042,1027,Sneakers,West,715.7,5,64,Non-Binary,1/29/2024
1043,1108,Electronics,West,395.93,1,44,Non-Binary,4/14/2024
1044,1129,Home Goods,North,3523.72,9,40,Male,4/14/2024
1045,1146,Home Goods,West,950.9,4,43,Female,2/28/2024
1046,1159,Apparel,South,3307.56,9,59,Male,2/9/2024
1047,1120,Apparel,East,2036.31,10,62,Non-Binary,2/6/2024
1048,1197,Accessories,West,4066.89,9,39,Non-Binary,1/18/2024
1049,1010,Sneakers,North,421.86,3,51,Non-Binary,4/3/2024
1050,1073,Accessories,West,449.88,9,63,Male,3/10/2024
1051,1021,Apparel,West,2526.21,6,68,Non-Binary,5/22/2024
1052,1025,Sneakers,North,413.63,2,19,Non-Binary,1/3/2024
1053,1027,Sneakers,South,938.09,10,60,Male,4/5/2024
1054,1085,Accessories,North,607.8,5,40,Female,1/30/2024
1055,1035,Home Goods,East,656.48,2,52,Male,3/2/2024
1056,1180,Accessories,East,218.15,1,36,Male,5/14/2024
1057,1185,Apparel,East,57.41,4,45,Non-Binary,2/3/2024
1058,1160,Sneakers,East,4559.88,10,29,Male,1/11/2024
1059,1110,Apparel,South,2413.8,10,20,Male,2/25/2024
1060,1058,Accessories,East,432.07,3,45,Male,1/1/2024
1061,1146,Home Goods,South,2156.36,6,41,Non-Binary,2/22/2024
1062,1115,Electronics,East,71.3,3,38,Female,5/30/2024
1063,1058,Accessories,East,1262.05,3,49,Female,3/14/2024
1064,1191,Electronics,North,3009.42,7,30,Male,1/30/2024
1065,1170,Apparel,North,2370.02,6,62,Male,1/31/2024
1066,1087,Electronics,South,833.33,2,22,Non-Binary,2/28/2024
1067,1155,Apparel,West,2523.69,6,56,Male,5/20/2024
1068,1163,Electronics,West,2494.79,9,27,Male,5/5/2024
1069,1154,Apparel,West,3288.49,7,54,Female,2/8/2024
1070,1148,Sneakers,South,1450.27,3,46,Male,4/30/2024
1071,1186,Electronics,South,60.69,4,50,Male,5/3/2024
1072,1083,Apparel,West,1742.62,7,45,Male,1/24/2024
1073,1126,Electronics,North,3720.12,10,52,Female,3/21/2024
1074,1111,Accessories,North,373.32,1,35,Female,5/14/2024
1075,1147,Accessories,South,1226.2,5,24,Non-Binary,3/7/2024
1076,1196,Home Goods,North,1863.42,8,52,Female,5/27/2024
1077,1040,Sneakers,South,1123.7,3,62,Non-Binary,4/28/2024
1078,1060,Sneakers,West,94.12,6,53,Female,1/2/2024
1079,1100,Accessories,East,1225.85,5,47,Male,5/17/2024
1080,1008,Electronics,West,1976.1,6,67,Male,3/10/2024
1081,1183,Apparel,East,2627.7,7,21,Male,5/31/2024
1082,1137,Home Goods,South,602.94,6,33,Male,1/31/2024
1083,1147,Accessories,West,2153.86,6,69,Male,1/6/2024
1084,1098,Accessories,South,4549.68,10,57,Female,1/22/2024
1085,1190,Sneakers,East,424.5,1,41,Female,5/17/2024
1086,1097,Sneakers,North,952.99,4,24,Female,1/20/2024
1087,1146,Home Goods,West,1109.05,5,57,Male,3/11/2024
1088,1190,Sneakers,East,183.74,1,69,Male,5/2/2024
1089,1078,Electronics,North,1022.3,6,27,Male,2/17/2024
1090,1139,Apparel,East,1326.33,3,49,Male,1/22/2024
1091,1132,Electronics,South,402.62,3,61,Female,1/3/2024
1092,1109,Accessories,North,3460.73,7,26,Female,3/14/2024
1093,1130,Electronics,North,1828.2,9,56,Non-Binary,1/23/2024
1094,1083,Apparel,South,2311.4,7,65,Non-Binary,2/29/2024
1095,1187,Accessories,North,1202.38,4,31,Male,4/11/2024
1096,1115,Electronics,South,81.62,1,18,Non-Binary,5/11/2024
1097,1004,Apparel,North,1080.65,3,50,Non-Binary,1/18/2024
1098,1168,Accessories,South,889.17,2,32,Non-Binary,4/17/2024
1099,1106,Sneakers,North,3925.54,9,36,Female,4/28/2024
1100,1139,Apparel,West,449.68,7,70,Female,5/23/2024
1101,1108,Electronics,South,159.33,7,18,Female,4/19/2024
1102,1143,Accessories,South,499.75,1,27,Male,1/4/2024
1103,1015,Electronics,West,3311.41,8,37,Non-Binary,1/12/2024
1104,1146,Home Goods,West,767.34,6,62,Female,3/21/2024
1105,1119,Home Goods,West,610.7,6,25,Male,2/6/2024
1106,1178,Electronics,South,512.03,5,20,Male,1/16/2024
1107,1191,Electronics,North,1105.95,5,39,Female,2/27/2024
1108,1056,Accessories,East,1157.02,3,34,Male,4/21/2024
1109,1161,Sneakers,South,125.26,3,28,Male,5/31/2024
1110,1011,Apparel,South,781.99,4,41,Male,2/4/2024
1111,1014,Accessories,East,885.88,3,60,Non-Binary,5/29/2024
1112,1106,Sneakers,West,175.28,2,60,Non-Binary,2/2/2024
1113,1091,Sneakers,West,1496.13,4,69,Male,3/9/2024
1114,1047,Home Goods,East,229.87,1,41,Non-Binary,3/7/2024
1115,1179,Sneakers,West,2040.38,5,26,Male,3/4/2024
1116,1183,Apparel,East,1466.52,9,60,Male,5/13/2024
1117,1061,Accessories,South,887.37,3,38,Non-Binary,3/5/2024
1118,1085,Accessories,North,2826.53,10,37,Non-Binary,1/12/2024
1119,1106,Sneakers,East,3803.24,8,51,Non-Binary,1/26/2024
1120,1138,Apparel,South,548.89,5,48,Female,3/5/2024
1121,1177,Accessories,West,258.84,1,22,Male,5/7/2024
1122,1021,Apparel,West,1596.91,4,49,Male,1/7/2024
1123,1122,Electronics,West,326.37,2,56,Female,4/5/2024
1124,1003,Home Goods,East,569.16,7,27,Female,1/30/2024
1125,1089,Sneakers,East,439.87,2,26,Non-Binary,1/7/2024
1126,1094,Electronics,East,2682.39,7,45,Female,5/11/2024
1127,1030,Accessories,West,124.14,9,46,Female,1/25/2024
1128,1173,Home Goods,West,2802.34,8,27,Male,4/30/2024
1129,1161,Sneakers,South,153.41,10,22,Male,4/9/2024
1130,1024,Electronics,East,980.04,5,23,Female,4/4/2024
1131,1083,Apparel,North,1295.29,3,56,Non-Binary,3/3/2024
1132,1177,Accessories,West,2871.15,7,40,Female,2/15/2024
1133,1141,Sneakers,South,1961.35,5,52,Non-Binary,3/2/2024
1134,1091,Sneakers,East,301.99,4,63,Female,4/8/2024
1135,1056,Accessories,North,421.84,1,43,Male,4/27/2024
1136,1110,Apparel,East,643.38,6,18,Non-Binary,3/21/2024
1137,1124,Apparel,South,3017.78,7,68,Male,3/31/2024
1138,1154,Apparel,West,1116.03,5,64,Non-Binary,4/29/2024
1139,1160,Sneakers,East,585.26,4,38,Male,2/29/2024
1140,1014,Accessories,South,1365.34,9,50,Male,3/20/2024
1141,1168,Accessories,West,3811.71,8,20,Female,5/15/2024
1142,1015,Electronics,West,2316.88,5,18,Female,5/2/2024
1143,1012,Electronics,South,1527.08,8,44,Female,5/17/2024
1144,1136,Apparel,East,175.6,2,54,Female,5/21/2024
1145,1095,Home Goods,East,2150.15,5,21,Non-Binary,3/3/2024
1146,1036,Home Goods,South,1032.57,8,27,Non-Binary,5/29/2024
1147,1064,Electronics,East,597.04,2,59,Non-Binary,3/29/2024
1148,1099,Home Goods,East,1331.3,8,32,Female,4/23/2024
1149,1099,Home Goods,West,60.39,1,32,Female,4/1/2024
1150,1048,Apparel,West,2032.58,10,57,Male,5/8/2024
1151,1046,Electronics,West,1855.34,4,35,Male,2/21/2024
1152,1152,Electronics,East,1407.94,4,26,Female,1/25/2024
1153,1079,Sneakers,West,3177.87,7,33,Non-Binary,2/19/2024
1154,1169,Accessories,East,20.77,2,62,Female,1/13/2024
1155,1008,Electronics,South,2019.23,7,30,Non-Binary,2/11/2024
1156,1101,Accessories,East,2180.57,8,49,Male,5/8/2024
1157,1005,Sneakers,South,999.06,8,59,Non-Binary,5/4/2024
1158,1013,Sneakers,South,1481.18,5,54,Female,1/7/2024
1159,1138,Apparel,South,1457.6,3,45,Female,3/17/2024
1160,1121,Electronics,West,1642.11,4,65,Non-Binary,3/2/2024
1161,1173,Home Goods,North,262.42,10,55,Male,5/18/2024
1162,1087,Electronics,North,2076.24,5,25,Non-Binary,5/4/2024
1163,1134,Electronics,North,2299.42,6,50,Non-Binary,5/24/2024
1164,1032,Apparel,North,944.51,6,21,Male,2/8/2024
1165,1134,Electronics,North,403.75,8,58,Non-Binary,2/7/2024
1166,1136,Apparel,North,2178.41,5,51,Non-Binary,4/8/2024
1167,1021,Apparel,East,893.45,4,20,Non-Binary,1/28/2024
1168,1130,Electronics,North,1480.31,8,21,Male,2/11/2024
1169,1038,Apparel,East,1360.97,9,64,Female,1/20/2024
1170,1063,Home Goods,East,493.61,4,55,Non-Binary,1/14/2024
1171,1055,Apparel,East,2017.01,6,24,Non-Binary,2/29/2024
1172,1099,Home Goods,West,390.86,2,42,Non-Binary,5/19/2024
1173,1191,Electronics,North,1047.86,5,29,Non-Binary,3/11/2024
1174,1002,Home Goods,South,2323.13,7,36,Female,5/20/2024
1175,1145,Sneakers,West,476.33,3,19,Male,5/6/2024
1176,1100,Accessories,West,850.73,7,36,Non-Binary,3/19/2024
1177,1077,Apparel,South,380.71,7,23,Female,1/23/2024
1178,1097,Sneakers,East,924.02,9,70,Male,5/6/2024
1179,1054,Apparel,East,409.09,3,65,Male,2/18/2024
1180,1164,Sneakers,South,193.09,1,60,Male,4/17/2024
1181,1159,Apparel,West,2839.25,6,29,Male,2/9/2024
1182,1190,Sneakers,North,780.59,6,70,Female,3/27/2024
1183,1093,Electronics,East,1862.04,8,18,Female,5/7/2024
1184,1062,Accessories,East,483.87,7,25,Male,1/29/2024
1185,1023,Home Goods,West,1479.94,5,67,Male,3/5/2024
1186,1169,Accessories,West,102.37,2,28,Male,2/25/2024
1187,1074,Home Goods,East,1414.97,8,46,Female,4/28/2024
1188,1021,Apparel,South,1654.52,5,65,Male,1/12/2024
1189,1103,Home Goods,South,587.92,3,53,Female,1/20/2024
1190,1084,Home Goods,West,1644,7,54,Female,3/23/2024
1191,1122,Electronics,South,1741.7,5,35,Female,3/31/2024
1192,1007,Sneakers,West,411.32,7,64,Male,4/30/2024
1193,1125,Apparel,West,765.06,4,63,Non-Binary,5/21/2024
1194,1005,Sneakers,South,535.11,4,21,Female,4/29/2024
1195,1084,Home Goods,South,143.7,2,34,Male,4/6/2024
1196,1167,Sneakers,South,337.31,9,37,Female,4/22/2024
1197,1175,Accessories,South,103.49,3,63,Male,2/4/2024
1198,1077,Apparel,West,2371.71,6,31,Male,2/2/2024
1199,1115,Electronics,South,132.44,1,40,Non-Binary,2/22/2024
1200,1126,Electronics,East,3801.11,9,31,Male,4/3/2024
1201,1072,Home Goods,East,241.65,7,26,Non-Binary,2/16/2024
1202,1159,Apparel,North,1724.63,4,40,Male,2/5/2024
1203,1194,Electronics,North,1814.35,6,45,Non-Binary,3/20/2024
1204,1038,Apparel,West,1769.08,4,32,Non-Binary,5/5/2024
1205,1026,Electronics,West,665.23,2,62,Female,1/23/2024
1206,1060,Sneakers,East,456.04,1,21,Female,4/4/2024
1207,1107,Sneakers,North,660.12,2,49,Female,1/11/2024
1208,1175,Accessories,North,319.02,1,61,Non-Binary,5/4/2024
1209,1106,Sneakers,West,409.09,1,66,Non-Binary,5/10/2024
1210,1130,Electronics,East,1302.96,5,20,Male,1/20/2024
1211,1188,Electronics,North,3063.58,7,68,Male,1/4/2024
1212,1170,Apparel,North,2136.9,6,39,Male,3/24/2024
1213,1099,Home Goods,North,3156.28,9,41,Female,4/22/2024
1214,1090,Accessories,North,3840.73,8,43,Male,4/12/2024
1215,1042,Sneakers,East,3264.12,8,56,Non-Binary,5/28/2024
1216,1108,Electronics,East,653.78,3,53,Non-Binary,4/22/2024
1217,1155,Apparel,East,3480.23,9,52,Male,2/16/2024
1218,1044,Home Goods,East,339.56,2,22,Non-Binary,2/29/2024
1219,1005,Sneakers,East,1536.98,7,30,Male,1/18/2024
1220,1061,Accessories,East,2790.16,9,37,Non-Binary,1/8/2024
1221,1187,Accessories,North,78.66,2,66,Non-Binary,3/16/2024
1222,1083,Apparel,West,629.45,3,49,Male,3/13/2024
1223,1139,Apparel,North,261.93,1,40,Male,5/5/2024
1224,1088,Apparel,West,314.73,2,41,Male,3/29/2024
1225,1121,Electronics,East,1431.29,10,50,Female,2/26/2024
1226,1174,Sneakers,North,404.05,10,24,Female,4/5/2024
1227,1009,Electronics,North,1556.64,4,39,Male,5/15/2024
1228,1142,Sneakers,South,647.29,4,45,Female,1/7/2024
1229,1091,Sneakers,North,2388.41,7,25,Female,4/26/2024
1230,1099,Home Goods,North,1008.77,8,36,Female,3/16/2024
1231,1072,Home Goods,East,204.44,1,30,Male,5/14/2024
1232,1109,Accessories,East,245.96,6,26,Non-Binary,1/22/2024
1233,1161,Sneakers,North,1967.82,7,30,Non-Binary,2/17/2024
1234,1037,Electronics,South,550.99,3,56,Female,1/26/2024
1235,1049,Apparel,West,3091.73,10,30,Non-Binary,1/19/2024
1236,1131,Accessories,South,282.09,5,38,Non-Binary,4/27/2024
1237,1028,Apparel,North,1822.34,10,50,Non-Binary,3/5/2024
1238,1105,Apparel,West,2929.67,7,47,Male,4/17/2024
1239,1155,Apparel,East,3038.29,8,43,Male,1/28/2024
1240,1002,Home Goods,South,550.43,9,19,Non-Binary,3/30/2024
1241,1058,Accessories,East,2818.93,6,41,Male,5/1/2024
1242,1146,Home Goods,South,1356.89,8,47,Female,5/24/2024
1243,1019,Accessories,South,2980.38,10,70,Female,1/19/2024
1244,1112,Apparel,East,2444.13,8,24,Non-Binary,5/31/2024
1245,1162,Sneakers,West,1980.31,10,36,Female,4/4/2024
1246,1047,Home Goods,East,634.49,5,24,Non-Binary,2/17/2024
1247,1076,Sneakers,South,4116.32,9,68,Male,3/1/2024
1248,1143,Accessories,West,3645.85,9,40,Female,2/20/2024
1249,1086,Electronics,South,2400.03,5,58,Non-Binary,2/1/2024
1250,1052,Sneakers,West,1281.21,7,25,Non-Binary,3/17/2024
1251,1044,Home Goods,North,1228.92,5,53,Non-Binary,4/17/2024
1252,1165,Electronics,West,659.61,2,22,Male,3/23/2024
1253,1037,Electronics,East,1660.2,7,50,Female,1/26/2024
1254,1117,Home Goods,West,1208.08,3,40,Female,1/29/2024
1255,1063,Home Goods,South,1910.52,4,36,Male,4/9/2024
1256,1168,Accessories,South,1245.03,8,28,Non-Binary,1/10/2024
1257,1143,Accessories,North,1238.65,7,66,Female,1/12/2024
1258,1175,Accessories,North,3233.49,10,32,Male,2/2/2024
1259,1127,Accessories,South,1249.23,4,29,Non-Binary,4/26/2024
1260,1094,Electronics,West,866.48,3,49,Female,2/19/2024
1261,1030,Accessories,North,1374.82,4,57,Male,1/26/2024
1262,1186,Electronics,East,2981.37,6,18,Female,5/29/2024
1263,1085,Accessories,East,263.06,1,44,Male,3/13/2024
1264,1135,Accessories,South,1269.17,8,58,Female,1/21/2024
1265,1083,Apparel,North,1719.46,4,57,Female,5/31/2024
1266,1137,Home Goods,East,3980.09,8,46,Male,2/1/2024
1267,1050,Apparel,South,2308.17,6,70,Female,1/13/2024
1268,1016,Home Goods,East,2819.61,6,56,Female,5/3/2024
1269,1085,Accessories,East,1231.39,6,27,Non-Binary,4/10/2024
1270,1101,Accessories,North,3166.19,7,33,Female,1/21/2024
1271,1011,Apparel,South,1365.12,6,47,Non-Binary,1/15/2024
1272,1168,Accessories,West,1117.09,4,42,Male,3/27/2024
1273,1174,Sneakers,South,2999.92,8,26,Non-Binary,3/10/2024
1274,1118,Home Goods,South,2354.2,9,52,Male,2/17/2024
1275,1168,Accessories,North,2866.17,10,35,Female,5/15/2024
1276,1106,Sneakers,South,3396.83,8,67,Non-Binary,5/27/2024
1277,1046,Electronics,North,336.95,8,36,Non-Binary,5/10/2024
1278,1134,Electronics,North,1008.35,7,41,Female,5/17/2024
1279,1018,Apparel,West,208.81,9,49,Female,3/30/2024
1280,1196,Home Goods,North,1869.24,6,29,Female,4/6/2024
1281,1105,Apparel,East,42.2,1,18,Non-Binary,5/23/2024
1282,1005,Sneakers,West,4086.96,9,56,Female,3/27/2024
1283,1106,Sneakers,West,1108.01,6,45,Male,3/6/2024
1284,1150,Electronics,South,3282.89,8,18,Female,4/18/2024
1285,1007,Sneakers,North,729.41,2,27,Female,4/30/2024
1286,1117,Home Goods,East,321.92,6,48,Non-Binary,3/25/2024
1287,1065,Apparel,North,1944.27,5,23,Female,5/7/2024
1288,1128,Accessories,West,641.25,2,19,Non-Binary,1/19/2024
